  0.142000E+02  0.713160E-03  0.590159E-16  0.100000E-31  0.785265E-15  0.202969E+05  0.216187E+02  0.129368E+01  0.820450E-22  0.100020E-31  0.580658E+02  0.904468E-01  0.534930E-01  0.793102E-03  0.478401E+02  0.646252E+01
  0.140000E+02  0.759078E-03  0.774830E-16  0.100000E-31  0.785757E-15  0.203569E+05  0.223624E+02  0.130289E+01  0.158089E-21  0.100036E-31  0.576453E+02  0.941721E-01  0.534903E-01  0.787832E-03  0.479581E+02  0.629653E+01
  0.138000E+02  0.812948E-03  0.101508E-15  0.100000E-31  0.787303E-15  0.204125E+05  0.232355E+02  0.131248E+01  0.295896E-21  0.100061E-31  0.571462E+02  0.982346E-01  0.534875E-01  0.780832E-03  0.480745E+02  0.613264E+01
  0.136000E+02  0.877091E-03  0.132736E-15  0.100000E-31  0.790172E-15  0.204629E+05  0.242715E+02  0.132253E+01  0.535467E-21  0.100093E-31  0.565515E+02  0.102700E+00  0.534845E-01  0.771854E-03  0.481894E+02  0.597085E+01
  0.134000E+02  0.954573E-03  0.173311E-15  0.100000E-31  0.794687E-15  0.205074E+05  0.255146E+02  0.133308E+01  0.932004E-21  0.100148E-31  0.558426E+02  0.107651E+00  0.534813E-01  0.760684E-03  0.483028E+02  0.581117E+01
  0.132000E+02  0.104944E-02  0.226042E-15  0.100000E-31  0.801211E-15  0.205454E+05  0.270229E+02  0.134418E+01  0.155175E-20  0.100228E-31  0.550006E+02  0.113185E+00  0.534779E-01  0.747181E-03  0.484146E+02  0.565358E+01
  0.130000E+02  0.116701E-02  0.294619E-15  0.100000E-31  0.810153E-15  0.205765E+05  0.288723E+02  0.135584E+01  0.245840E-20  0.100341E-31  0.540078E+02  0.119424E+00  0.534742E-01  0.731301E-03  0.485249E+02  0.549811E+01
  0.128000E+02  0.131428E-02  0.383901E-15  0.100000E-31  0.821952E-15  0.206008E+05  0.311622E+02  0.136805E+01  0.368950E-20  0.100492E-31  0.528496E+02  0.126508E+00  0.534702E-01  0.713124E-03  0.486335E+02  0.534475E+01
  0.126000E+02  0.150041E-02  0.500298E-15  0.100000E-31  0.837060E-15  0.206184E+05  0.340222E+02  0.138074E+01  0.522976E-20  0.100689E-31  0.515169E+02  0.134601E+00  0.534656E-01  0.692856E-03  0.487406E+02  0.519350E+01
  0.124000E+02  0.173732E-02  0.652253E-15  0.100000E-31  0.855924E-15  0.206301E+05  0.376211E+02  0.139380E+01  0.699680E-20  0.100849E-31  0.500083E+02  0.143889E+00  0.534606E-01  0.670818E-03  0.488462E+02  0.504437E+01
  0.122000E+02  0.204049E-02  0.850853E-15  0.100000E-31  0.878952E-15  0.206370E+05  0.421774E+02  0.140701E+01  0.885454E-20  0.101108E-31  0.483318E+02  0.154579E+00  0.534547E-01  0.647412E-03  0.489501E+02  0.489736E+01
  0.120000E+02  0.242988E-02  0.111059E-14  0.100000E-31  0.906496E-15  0.206403E+05  0.479728E+02  0.142014E+01  0.106555E-19  0.101407E-31  0.465054E+02  0.166895E+00  0.534480E-01  0.623067E-03  0.490524E+02  0.475247E+01
  0.118000E+02  0.293111E-02  0.145025E-14  0.100000E-31  0.938819E-15  0.206415E+05  0.553694E+02  0.143289E+01  0.122921E-19  0.101750E-31  0.445559E+02  0.181076E+00  0.534400E-01  0.598202E-03  0.491530E+02  0.460971E+01
  0.116000E+02  0.357694E-02  0.189405E-14  0.100000E-31  0.976092E-15  0.206419E+05  0.648298E+02  0.144497E+01  0.137290E-19  0.102146E-31  0.425169E+02  0.197373E+00  0.534305E-01  0.573184E-03  0.492521E+02  0.446907E+01
  0.114000E+02  0.440896E-02  0.247291E-14  0.100000E-31  0.101838E-14  0.206430E+05  0.769434E+02  0.145610E+01  0.150037E-19  0.102617E-31  0.404250E+02  0.216050E+00  0.534190E-01  0.548316E-03  0.493495E+02  0.433057E+01
  0.112000E+02  0.548044E-02  0.322692E-14  0.100000E-31  0.106567E-14  0.206455E+05  0.924655E+02  0.146611E+01  0.161938E-19  0.103199E-31  0.383169E+02  0.237383E+00  0.534050E-01  0.523720E-03  0.494453E+02  0.419420E+01
  0.110000E+02  0.685675E-02  0.420247E-14  0.100000E-31  0.111788E-14  0.206504E+05  0.112325E+03  0.147486E+01  0.174215E-19  0.103431E-31  0.362248E+02  0.261674E+00  0.533878E-01  0.499966E-03  0.495393E+02  0.405996E+01
  0.108000E+02  0.862229E-02  0.546330E-14  0.100000E-31  0.117479E-14  0.206580E+05  0.137725E+03  0.148234E+01  0.187737E-19  0.104258E-31  0.341801E+02  0.289216E+00  0.533665E-01  0.476767E-03  0.496317E+02  0.392787E+01
  0.106000E+02  0.108820E-01  0.708415E-14  0.100000E-31  0.123624E-14  0.206684E+05  0.170160E+03  0.148860E+01  0.203351E-19  0.105398E-31  0.322031E+02  0.320358E+00  0.533399E-01  0.454401E-03  0.497224E+02  0.379791E+01
  0.104000E+02  0.137671E-01  0.915746E-14  0.100000E-31  0.130200E-14  0.206815E+05  0.211504E+03  0.149374E+01  0.221756E-19  0.107041E-31  0.303102E+02  0.355470E+00  0.533068E-01  0.432950E-03  0.498113E+02  0.367010E+01
  0.102000E+02  0.174409E-01  0.117955E-13  0.100000E-31  0.137182E-14  0.206971E+05  0.264095E+03  0.149789E+01  0.243562E-19  0.109531E-31  0.285123E+02  0.394958E+00  0.532655E-01  0.412478E-03  0.498986E+02  0.354443E+01
  0.100000E+02  0.221063E-01  0.151331E-13  0.100000E-31  0.144545E-14  0.207146E+05  0.330833E+03  0.150120E+01  0.269382E-19  0.113554E-31  0.268156E+02  0.439271E+00  0.532136E-01  0.393027E-03  0.499841E+02  0.342092E+01
  0.980000E+01  0.280138E-01  0.193314E-13  0.100000E-31  0.152261E-14  0.207337E+05  0.415310E+03  0.150381E+01  0.299945E-19  0.115111E-31  0.252225E+02  0.488906E+00  0.531487E-01  0.374623E-03  0.500679E+02  0.329955E+01
  0.960000E+01  0.354725E-01  0.245801E-13  0.100000E-31  0.160302E-14  0.207536E+05  0.521951E+03  0.150586E+01  0.336248E-19  0.123172E-31  0.237327E+02  0.544414E+00  0.530675E-01  0.357278E-03  0.501498E+02  0.318034E+01
  0.940000E+01  0.448610E-01  0.311007E-13  0.100000E-31  0.168638E-14  0.207739E+05  0.656180E+03  0.150744E+01  0.379770E-19  0.139153E-31  0.223439E+02  0.606407E+00  0.529659E-01  0.340987E-03  0.502300E+02  0.306329E+01
  0.920000E+01  0.566422E-01  0.391491E-13  0.100000E-31  0.177238E-14  0.207938E+05  0.824626E+03  0.150867E+01  0.432798E-19  0.176366E-31  0.210526E+02  0.675561E+00  0.528390E-01  0.325736E-03  0.503083E+02  0.294839E+01
  0.900000E+01  0.713791E-01  0.490163E-13  0.100000E-31  0.186067E-14  0.208127E+05  0.103534E+04  0.150960E+01  0.498973E-19  0.285930E-31  0.198542E+02  0.752624E+00  0.526809E-01  0.311502E-03  0.503848E+02  0.283566E+01
  0.880000E+01  0.897539E-01  0.610302E-13  0.100000E-31  0.195090E-14  0.208301E+05  0.129807E+04  0.151032E+01  0.584267E-19  0.750762E-31  0.187438E+02  0.838426E+00  0.524842E-01  0.298251E-03  0.504595E+02  0.272509E+01
  0.860000E+01  0.112589E+00  0.755540E-13  0.100000E-31  0.204267E-14  0.208453E+05  0.162454E+04  0.151087E+01  0.698874E-19  0.446630E-30  0.177162E+02  0.933883E+00  0.522403E-01  0.285947E-03  0.505322E+02  0.261668E+01
